h11,log10_mass_over_Mpl_median_mean,log10_mass_over_Mpl_median_std,log10_f_over_Mpl_median_mean,log10_f_over_Mpl_median_std,log10_coupling_median_mean,log10_coupling_median_std,mass_eV_min_mean,mass_eV_min_std,mass_eV_max_mean,mass_eV_max_std,abs_coupling_min_mean,abs_coupling_min_std,abs_coupling_max_mean,abs_coupling_max_std
222,-1.9696125499896708,1.2350966768734102,-7.503702652910708,0.6075981355173932,-17.10953476733888,1.500457882484133,3.935839276664448e+22,9.787451063637416e+22,1.9792699643550273e+33,3.2623941481569875e+33,4.826829647804108e-26,1.1721693196599856e-25,7.409443613546925e-14,1.6556382763632128e-13
223,-1.6308132155696335,1.217598791583753,-7.581605218724285,0.9385705821933565,-20.473009281706936,6.033610573978781,5.41906777197172e+22,9.581131008478738e+22,4.797553638866657e+33,9.001630683709428e+33,1.0488805501310369e-26,2.131581293014064e-26,3.753515673226047e-13,8.947746297175347e-13
224,-1.6686075959792028,0.8473542152435892,-7.777119183085861,0.7953472306040116,-19.209311661535303,5.791610601575513,3.0445949503751926e+22,5.27829764534833e+22,3.9427316219660997e+33,5.206156655191427e+33,6.119960720214987e-26,1.0148402484888314e-25,3.2789847555222704e-13,4.188841761435945e-13
225,-2.5386534082256764,0.5992982985217714,-7.17770846175984,0.6684994112591618,-18.960167307226293,5.1580162580026565,9.911586446364788e+21,1.158374189271676e+22,1.6215420395511834e+33,2.8746840234417986e+33,1.4877490707881742e-26,2.2100996170951105e-26,1.0629141625733898e-13,1.544573987680397e-13
226,-1.5170389356536012,0.8443666028343648,-7.546526048913526,0.6509144650606347,-18.49127111426413,3.255554739593964,1.1098022248081042e+22,1.338653684032924e+22,2.3799149196654863e+33,4.505204593435156e+33,1.3195684926040355e-25,2.6752764832113253e-25,1.4370739968537863e-13,2.4206318111331244e-13
227,-1.7473146343491286,1.1107084142882548,-7.436945200516767,0.8429744938318695,-17.622398316400325,2.1184355442350165,3.2607307997091373e+22,6.069205882136678e+22,2.2769844390093055e+33,2.7483338013663815e+33,5.898782323621711e-26,1.3755724558547175e-25,8.352012371683706e-14,1.5909568594034728e-13
228,-1.6133572845216002,1.7189551714268259,-7.381634286514219,0.6110642358282445,-21.382976551223443,4.247739745241408,1.642929708383602e+22,2.2247844961172008e+22,1.062121178428784e+33,1.7667770464337837e+33,1.1572911935886116e-26,2.233361476807323e-26,1.4607314404660226e-13,2.1728961345152176e-13
229,-2.1146549797083996,0.7007966494760081,-7.254729754416862,0.46615142839752466,-18.992890555273014,4.443531756473507,1.2653929183256582e+22,1.1679658326381283e+22,1.2298391047699498e+33,2.2333812846753802e+33,2.2311965491830745e-26,4.685355038001636e-26,1.9890236550701543e-13,4.1391958217414964e-13
230,-1.2458032955602178,1.0715270118947202,-7.592310650542099,0.5550557009388554,-19.709615529968765,2.7613995945246907,4.140653148467568e+21,4.756238168674166e+21,1.436559708332471e+33,1.7733528164067157e+33,8.532036111709396e-26,2.084162918250863e-25,3.879694100344901e-13,5.947989300167998e-13
231,-1.8498510095411362,1.205283520282671,-7.594565608205395,0.6947644511499158,-18.868802544066142,4.967544523264213,2.893507381341716e+22,2.79221566787562e+22,1.6979492463910783e+33,1.964193850724821e+33,6.152807151449745e-26,1.2771811483422353e-25,1.7903355065229785e-13,2.778900196647411e-13
232,-2.254968851735239,0.9698381230377064,-7.371759148409541,0.7339121705212973,-19.24278861743013,2.985829080852426,1.4810887139627754e+22,2.4301393140367185e+22,1.1711091104449391e+33,1.132665883467948e+33,2.694126688662543e-26,4.063283396487703e-26,1.0983564285193409e-13,2.273107209064724e-13
233,-1.1678452121708163,1.360752221608152,-8.02210183747056,0.6384686213904638,-18.994287310930996,4.692235220441902,6.4247185505226785e+22,9.608456447158873e+22,4.749894644047108e+33,4.558215018713139e+33,3.096515914611768e-26,7.505386613072829e-26,4.5278743043064076e-13,5.890468703183005e-13
234,-1.8219340274745703,1.3620368394697213,-7.687316118737061,0.7972329948965386,-19.029470428943576,4.510376977886409,4.087961985196943e+22,6.15812352048426e+22,3.698447892185982e+33,4.424912065004859e+33,3.338121681445785e-26,8.149606004622037e-26,2.643926550405455e-13,4.618027820530672e-13
235,-1.1659781669168852,1.0425015540104832,-7.933565816282733,0.6479800412642172,-20.607296048111106,3.9950783231037956,7.0542153418609145e+22,1.3165921395053479e+23,4.831478839904896e+33,7.817070864483679e+33,1.4818545919874195e-25,2.166992509375779e-25,1.8895402953933744e-12,5.3621930179662505e-12
236,-2.0902271476362495,1.0479089508581871,-7.439947505187464,0.6942461315285616,-21.128928953423365,5.318760372539999,9.225213205778493e+21,1.012983372527466e+22,2.3233532320325178e+33,3.831787824689833e+33,1.9750905306141816e-26,4.018472210272411e-26,6.079891714851977e-13,1.0645829738963559e-12
237,-1.366944808783448,1.3738582769088887,-7.73155405569006,0.7507489368729201,-20.39437338754116,3.9095157855465423,5.351219368474416e+22,8.491673375198907e+22,2.2848712327454605e+33,2.6402481184267204e+33,2.3898705328742085e-26,4.2039442575283453e-26,7.383486406276256e-13,1.180098714221525e-12
238,-1.8974907349088639,1.1698194613954407,-7.603185778160605,0.7120049024811363,-21.124584939412856,5.0754837111034705,1.4912091523647179e+22,1.9777272944679897e+22,2.745953967812067e+33,4.979349347979983e+33,2.5686447203987814e-26,4.8894312642343186e-26,1.4334638506586238e-12,3.597198758671233e-12
239,-2.0203776674165215,1.1817818124660506,-7.492346247738564,0.7094985108469262,-17.12767379009797,1.941147586066726,1.2140862921786962e+22,1.326314674807107e+22,2.530201597645629e+33,5.18208664076319e+33,3.0568493475666934e-26,6.423075619933145e-26,2.0407228210199178e-13,4.710308466958616e-13
240,-1.779524102608399,1.2831934355773835,-7.493280722282748,0.6203932246728783,-19.460224219958803,2.84957949808172,1.1919569527357592e+22,1.5633724034496361e+22,1.0786324136766292e+33,1.4030605482432717e+33,1.6563314811330356e-26,3.0312492065885666e-26,9.939662219306576e-14,2.454947152950762e-13
241,-1.9505451598732038,1.1062166533335276,-7.474379630162096,0.6049577755054595,-20.939337495212598,4.341199159878887,1.0063069464490167e+22,1.537423084625984e+22,1.3908208245740938e+33,2.4861126240080042e+33,1.035362653683414e-26,2.613317468796432e-26,5.389875794362598e-13,1.4544608009381857e-12
242,-2.203630836459619,0.6357068067238827,-7.301004905816559,0.3761529399894701,-20.001799805484033,4.57424780417527,8.889250719534114e+21,9.38534698941015e+21,8.531464089380897e+32,9.597409577840725e+32,5.241833514730463e-27,9.868092177666815e-27,6.970440785636353e-14,9.510197649122998e-14
243,-1.953784444165752,1.1154410416052225,-7.481922818198709,0.3050988669226811,-18.211525817998233,2.013843859838589,5.255288524014935e+21,4.862357333103794e+21,9.169107240156216e+32,7.716861073181887e+32,5.438858845213513e-26,1.0223778294363815e-25,1.00002849352462e-13,1.6263977791598793e-13
244,-1.9684026571377828,1.4978174355366736,-7.502865071175853,0.6501128351881564,-20.239232762828376,4.9510851354924394,1.025324900687487e+22,1.5999289693874162e+22,1.1988917493396304e+33,1.581568367144727e+33,4.434831624704897e-26,1.3217490145849781e-25,2.291284102125303e-13,4.852067609651329e-13
245,-1.2663671428232661,1.0190316457941593,-7.6915545373210055,0.6055315196337391,-18.93648297640359,3.735663096107237,5.868149352208363e+22,1.4193067707493962e+23,7.432668457305251e+33,1.915705551545838e+34,3.871069047852741e-26,1.0619986839143924e-25,2.561617361587495e-13,4.0914980654156876e-13
246,-2.478800249281814,1.002024179776334,-7.131671419628989,0.7327040448344282,-18.276572583040554,3.6756300545739773,5.70233555913435e+21,8.83081582746355e+21,9.837599670388331e+32,1.0979154383586039e+33,1.079415422582107e-26,1.3161420635187626e-26,2.328221216741675e-14,4.4195009200945705e-14
247,-1.5085610576519635,2.2275953599545635,-7.606875753070085,1.3128875773134276,-18.977647689301858,4.828681010392361,4.831467391016545e+22,9.477866647501706e+22,1.3853848618731553e+34,3.019587853009951e+34,6.95430861738657e-25,1.970301876809496e-24,4.7787871990138e-12,1.1595967132290954e-11
248,-1.8125609532200286,2.1103898242506824,-7.5901933596651165,1.166445317321206,-17.99853661931838,3.448601212030495,2.703857991396404e+22,2.7819910218266016e+22,8.238696658196866e+33,1.6005726985946666e+34,8.425672949254691e-26,1.9346118313113043e-25,2.6836746478948624e-12,6.985884709710565e-12
249,-2.218857345623487,1.023384520656494,-7.39632145240153,0.8048337517342982,-17.707327385693183,3.7350509966229883,5.307823876054762e+21,5.115587447939901e+21,4.0835592085438743e+33,7.658308527467468e+33,1.2594887351777743e-26,1.5110694413851507e-26,2.2796983422162125e-13,5.829023340591037e-13
250,-1.1254384413348977,1.5508501495897788,-7.750090617570787,0.9425097544036967,-19.493476962732302,4.074096188190282,7.058486589748392e+22,1.4547213472031843e+23,3.90709656606547e+33,4.6161534141493114e+33,2.6393348334624155e-26,3.060980576562963e-26,6.345971672318541e-13,1.4449462369141167e-12
251,-1.765618555698007,1.146114304895029,-7.978600623276201,0.9693549763312733,-15.8485481082501,1.459735901332968,3.962102759997106e+22,6.108885372833056e+22,8.121222640312352e+33,8.790698962168096e+33,1.1721545002744492e-26,1.423946867636336e-26,2.6770291182478856e-13,6.493326919443663e-13
252,-2.1553152449601294,0.9192145961017784,-7.502264645223764,0.7159082951177754,-20.405665689471714,5.011874236829546,8.382384285841808e+21,1.0906070134292964e+22,2.718669143283663e+33,4.872745344259899e+33,2.8678139863702052e-27,6.028485355775013e-27,2.6050273262917778e-12,5.983245711670424e-12
253,-0.9608762709409726,1.0816454614453643,-8.080626710027646,0.7973028618369171,-18.956159310560185,4.405223482040449,2.8203092826238333e+22,3.5746453854251156e+22,6.428436640987379e+33,8.213130269988788e+33,7.222559493251875e-26,1.3632842251226074e-25,1.1955677345903173e-12,2.6160271562975644e-12
254,-1.4166946010341783,0.8912030717408935,-7.820297712342118,0.5382973185313622,-19.60814659899471,4.344407181154967,5.031242799283927e+21,5.364330440850266e+21,2.7449669402407665e+33,3.4195970250089464e+33,1.2070320760399052e-25,2.813825883747772e-25,3.100520489580858e-13,5.715995090144723e-13
255,-1.4261723310676735,1.712603187828867,-7.501197244777498,0.8605070310522395,-20.19657576397335,1.5022193333092033,1.4962347972733222e+22,2.810870978328477e+22,1.362566704738987e+33,1.3691524879482556e+33,1.0777702830472482e-25,2.0354967240016056e-25,2.2300324076248314e-13,1.9053367207754656e-13
256,-2.2339055228702995,0.728797895939937,-7.413812398006799,0.6297805366429432,-19.29191027539183,2.7975342059898813,5.629700326645663e+21,5.139615226668808e+21,1.1437337953374292e+33,1.7691236210141492e+33,3.5679743158499886e-26,4.6789260144600666e-26,1.3610635054290347e-13,2.936361794724613e-13
257,-2.6241280722997518,0.9436499334442545,-7.173106513893417,0.7323093109437244,-19.57169615775564,4.380737641575144,5.906026474784991e+22,1.7647805528154082e+23,7.90358786766561e+33,2.23063765963774e+34,8.006783323698526e-27,1.510133184888005e-26,2.3989861617938994e-12,7.283646052071271e-12
258,-1.8832327427918858,2.034338252945649,-7.574195514540664,1.1740957076526035,-21.44199318375901,5.523769756934553,2.8288767864463742e+22,5.4831184077657555e+22,1.0285253787181404e+34,2.2133458984989722e+34,8.043284788227131e-27,2.1214010556208014e-26,5.2770615504884795e-12,1.5306630749521746e-11
259,-1.620575770334837,1.5691930056288592,-7.414098723301807,0.682296683676115,-18.42012608904962,2.6408012792964364,9.891958286675282e+21,1.1490682571322852e+22,1.088387058807845e+33,1.244784587057633e+33,2.8202716223962145e-25,5.386066534119343e-25,1.72957487718076e-13,3.4542262407304916e-13
260,-1.3720223116419006,1.2259112883043022,-8.340331412209597,0.9948126756737713,-19.07266810311835,5.519008496815542,2.7943931515122626e+22,3.662389204915832e+22,3.0747881735450874e+34,5.154981061295973e+34,1.0672829083371949e-25,2.3334437491683874e-25,4.7550451014201334e-12,7.064475049791217e-12
261,-2.05541175036181,1.5860743714085064,-7.5161289739282555,0.9101790780577499,-21.34665107895994,5.010866629743676,2.676757464238249e+22,5.088514768433336e+22,3.1456350247947174e+33,5.895817528548077e+33,1.205606074109355e-26,3.4807551256472086e-26,1.0292469634374306e-12,1.6938099026748587e-12
262,-1.2241434836491425,1.3492067893328672,-7.879309272833128,0.7296145531301728,-20.909572114900634,4.539216568980583,3.369000482475688e+22,5.689524145296633e+22,3.7338370612183434e+33,4.4841362891292843e+33,4.07875833760622e-27,7.114083451144462e-27,1.1174363022895071e-12,2.5195409673180344e-12
263,-1.3501336758578775,1.4844311671922996,-7.734692728454716,0.5494069857512057,-18.581233791083793,4.404736331253043,3.195554242106708e+22,4.409876219869568e+22,1.9851335128384848e+33,2.0967250279262685e+33,2.315981622932473e-26,3.2387851228357656e-26,2.458926414216264e-13,5.670481643890874e-13
264,-2.0095351518132922,0.9812365578081729,-7.49123174962577,0.6557224898959864,-19.85593555449392,5.285463977255133,1.2310232301928442e+22,1.0991323453837734e+22,9.95427575474133e+33,2.890855259556648e+34,6.208101335330624e-26,8.019572352391403e-26,4.2999620835400024e-13,1.1723882742131101e-12
265,-1.980804525719464,0.9322706358542157,-7.480239251039018,0.39985602997495584,-20.45932722855305,4.267298855833073,5.67447747267727e+21,5.135262206375625e+21,8.604707241364971e+32,1.4644990402424827e+33,2.1823090663957857e-27,4.600613615398662e-27,7.175312221916394e-14,9.086598460313337e-14
266,-2.133265694536475,1.1573954588549562,-7.3971894709541655,0.8097044099452224,-19.8914017874145,4.084158287555625,1.1957001768671702e+22,1.092383129446055e+22,2.8341446521299975e+33,5.1222966680763194e+33,4.980781646514851e-26,1.4110300397960848e-25,7.700642474030816e-13,2.2420882612051933e-12
267,-1.3355893586632672,1.3304454160170835,-8.2255185893394,0.6461843902207444,-18.81816230661378,3.614414919623239,5.278779068226558e+22,1.0585742964089634e+23,7.307924713064634e+33,6.927930590524487e+33,1.9029051765973325e-25,5.695757835225216e-25,8.849133843029133e-13,1.2442484238622003e-12
268,-2.3744274714801263,0.7224526440259055,-7.563907630078056,0.9764482935465607,-19.471241394563076,5.5216113081146645,4.4469515231728364e+21,3.6601453173232375e+21,9.476598149186933e+33,1.6259591235130872e+34,1.34018877180726e-26,2.2605609416375662e-26,3.418585890684705e-13,6.119701663770159e-13
269,-1.2791801764430293,1.8271198814285718,-8.030306424660392,1.6204944777269712,-18.250641085122545,2.6457157248486336,3.83491832582696e+23,6.957241989265413e+23,5.150570182027756e+34,8.518423634362477e+34,2.2103520045057846e-25,6.165256482222359e-25,6.586439823565275e-12,2.0105562030020284e-11
270,-2.159903049369879,1.1812678700863821,-7.449774063004385,1.0968311808934665,-22.71543620662174,4.479560878117215,3.204090754545419e+21,2.8987365785602527e+21,4.6944853821906084e+33,8.608523619252344e+33,3.5575991737896643e-26,8.574880843788928e-26,2.0402331023908685e-12,4.2522758996638426e-12
271,-1.8408105430957344,0.6239772208442754,-7.70251779422797,0.7372013880996593,-19.2571862032732,4.3116903127299215,1.3649258009600803e+22,3.5331578071315514e+22,4.107262802314769e+33,5.765461057839919e+33,4.408207347622822e-26,9.247478374402076e-26,3.1458826588804524e-13,5.2393190138299e-13
272,-2.055694434076364,1.236709660451207,-7.610451476847167,0.5219560325965276,-18.488965904651188,3.496364508664573,2.2628181343370738e+22,4.265947782797557e+22,1.2768442777620985e+33,1.0547377615179887e+33,5.520369975210216e-26,1.152843112014332e-25,1.9731224673971753e-13,3.304674010849406e-13
273,-2.1817882300852807,0.8762939941990951,-7.4755724012479705,0.6622869008691631,-19.397095990175124,3.8786208179563406,4.0229120890168814e+21,5.696480154512597e+21,1.1820654027144964e+33,1.2003486899709382e+33,2.911725074135344e-26,7.906516381636465e-26,4.730372700161772e-13,1.3599150486201425e-12
274,-2.340631538406281,1.1083784619174795,-7.266192708563773,0.6089142929720558,-20.021857712541465,4.753081462514291,8.312298095528753e+21,1.879969739022386e+22,1.3037075607213185e+33,1.7607698813730874e+33,6.2505515254951455e-27,1.1588941694871083e-26,1.6215788422239457e-13,3.427596566198939e-13
275,-1.9790625727011582,0.9782213542321495,-7.434036193425487,0.42276594855516497,-17.562316346530466,1.6181539661366375,4.050474497887722e+21,4.997479003575081e+21,1.116129133953974e+33,9.08243499692626e+32,3.1681976466134154e-26,3.722954614463028e-26,1.1983577277379107e-14,1.5606278968920288e-14
276,-2.3952235239805106,0.6751424457752238,-7.4228490632229525,0.48119946290570814,-21.32918069403123,4.978571247920646,2.7408783418686395e+22,4.930428416752167e+22,2.638079818284516e+33,4.1205427887999755e+33,2.97918540471086e-26,5.39923104332074e-26,1.0247888279967928e-12,2.8937885068443116e-12
277,-2.2644925158997564,0.7510293243754477,-7.535349487075711,0.4249534224083008,-19.84334531183685,5.1737349133038055,2.097152287090645e+22,2.9657202899856967e+22,1.3855882071509626e+33,1.4214779486211102e+33,1.508908585516687e-26,2.3298669292886637e-26,2.762922253750549e-13,3.600913152457091e-13
278,-1.0922699746547817,1.400528167237944,-8.33954163806168,0.8873659769648714,-20.26365255688231,4.811530976320676,5.920014459913307e+22,7.1476077686936155e+22,1.1456364492906226e+34,1.4698240134840575e+34,3.027529679418833e-26,7.715920350922488e-26,5.817435485163909e-12,9.65583377052836e-12
279,-1.9646980660264357,0.8722316170639189,-7.737246762712007,0.9469275301334126,-19.069481215683318,4.83930382109695,1.7131196541353419e+22,1.4031186091354163e+22,2.729578961951877e+33,2.216215242552857e+33,5.713389340617198e-26,1.5115959128319474e-25,8.326675572457192e-13,1.4701027088502918e-12
280,-2.205089384106128,0.6398148599651874,-7.511307877135597,0.6473520751854801,-19.239907332919195,3.22178233237294,2.443666695644608e+22,4.544840261643872e+22,3.0205295226786456e+33,6.981808884398469e+33,6.114984730776796e-27,9.717350487409092e-27,8.441338054926349e-13,2.1675495123640424e-12
281,-2.1580451837418932,0.4143754437121383,-7.3505395058384835,0.23354831083750432,-20.09859783728233,4.2174835937551975,3.6597764506533164e+21,1.76178342591192e+21,4.478056625181645e+32,8.519300918293366e+31,4.17976108932742e-27,5.2860474505377994e-27,6.38840095097704e-14,9.943657940324166e-14
282,-1.9610003553659556,0.7277217210047726,-7.390978467641945,0.3407552114700334,-18.494186510551884,3.103141829597429,5.169398871725072e+21,3.7666662163286705e+21,5.5450771027470945e+32,3.699582288898402e+32,5.973335736394067e-26,1.133875811342076e-25,4.9821114302996864e-14,6.388632678616662e-14
283,-2.029009093098757,0.9677995628886816,-7.275804232908728,0.5768610311476262,-20.101845591897735,5.007675526370232,5.938301324008667e+21,6.145524989997715e+21,7.865153685907989e+32,9.577472915485966e+32,8.67828539675931e-27,1.2826337453743446e-26,1.4300445521148148e-13,2.1484147456218241e-13
284,-1.2357954698587967,1.2379520311519612,-7.954070905429205,0.7502905289788415,-22.702864638340568,3.847188397051067,8.256624122383307e+22,1.5756097932218053e+23,5.059373532471207e+33,6.354683085795087e+33,7.441983511461169e-27,1.246173239983731e-26,4.004644183190812e-13,4.79852264324447e-13
285,-1.1029628700663614,1.9449814286937634,-8.208282010331073,1.3665154897750706,-21.704908643359165,4.902839040247846,6.0053183647715846e+22,1.7199174289120416e+23,4.426935881327551e+34,7.186714192283181e+34,1.598228560420717e-26,4.784343254136364e-26,3.197202386820722e-11,8.213146078335538e-11
286,-1.4830114721162289,1.9187077029603015,-7.829798902569813,1.3823532690649627,-18.75238134563059,4.166334951488186,1.3225461100429407e+23,2.9275274618065316e+23,2.1793445007867366e+34,3.986832898889817e+34,1.511446770795142e-26,2.0095545877855408e-26,9.320121437429132e-12,2.328067419001926e-11
287,-1.8052204571388775,1.4563742865546392,-7.818722533255223,0.9171765687040939,-18.77762879631056,4.251516459435008,4.124426618829671e+22,9.734825477630874e+22,6.043134682210965e+33,1.0531571821890743e+34,1.6569854869888838e-25,4.5780039598891465e-25,5.406872581957594e-13,1.2237114809646177e-12
288,-0.8455540576549598,2.3096091783513213,-7.7179221239912135,0.8620189644879636,-19.106095692603265,4.779294455007185,4.5659178867965485e+22,6.591754388397391e+22,6.524990264414882e+33,1.3071646536309856e+34,1.339584439840629e-26,2.930622678485285e-26,4.4569972693237767e-13,8.999408524600328e-13
289,-1.4282321444090829,1.173610334124608,-7.912787966758998,0.6745559256139796,-17.432238590085788,4.204836260969977,1.10174520386901e+22,8.098225525644129e+21,3.540477844704577e+33,3.824063589980863e+33,5.649585215200209e-27,1.3054973673306753e-26,1.6329517722068302e-13,1.95322444483249e-13
290,-1.4902757640212907,1.7417872560540348,-7.855093196393109,1.11088505529295,-18.28589378776001,4.0166056866691005,3.95745147213168e+22,7.034639214320131e+22,9.609580722242241e+33,1.572475846215337e+34,1.3178572438924425e-26,1.9926164783322637e-26,1.523916528049164e-13,2.094524244500026e-13
291,-1.5910443704103685,1.0918823256705124,-7.874776848692247,0.6484719528619758,-19.10668445928436,4.4633332691971574,3.887590833965497e+22,4.436335474015085e+22,5.653539669934256e+33,6.890860326887941e+33,1.4220271690710898e-26,1.9606958455542218e-26,5.588377171683687e-13,1.4695490977510436e-12
292,-1.618581692056769,1.2739017881574823,-7.691917409799288,0.6979216642035053,-19.882787947552238,5.394798946314073,3.1221661209814723e+22,4.60815850065652e+22,3.8869867930375074e+33,4.594802439692424e+33,2.5220486006962505e-25,6.588459528453868e-25,1.1331186343368843e-12,2.7962734245956982e-12
293,-1.5032909676311297,1.5150407721053052,-7.971370958650535,1.0119997236429517,-18.271136845836327,3.356052753700332,6.098411565323885e+22,1.2156567609912124e+23,1.4184037879821875e+34,2.770467527151451e+34,5.617353436536499e-26,1.2314751900021662e-25,2.8053349029260033e-12,7.002592160023186e-12
294,-1.980709321172597,0.7337139020423891,-7.494082989049119,0.24719564374592048,-20.515654262164674,4.6314336454894995,1.145705811436372e+22,1.7870390505433001e+22,8.496235429539339e+32,5.643420296646374e+32,1.2827022075196459e-26,3.56444703326693e-26,1.5403770243317058e-13,1.7281817994027426e-13
295,-0.8871431962957945,2.976471748198229,-7.886488385385219,1.207065100936739,-19.476828113394514,4.006403251940704,1.256360195844034e+23,3.3121011819910797e+23,1.2584636650270742e+34,2.9009107921924523e+34,8.307215824342824e-27,1.0659956013431244e-26,1.544626267741761e-12,3.379189150138548e-12
296,-1.1071790083993611,1.2630533819414909,-8.822308592815752,1.0848792563316179,-16.14590626475294,1.5773904736226885,1.8889563449650334e+22,1.5650992997310904e+22,6.977111512601108e+34,1.323533360596103e+35,5.65289614661004e-26,9.840805458618727e-26,4.6392366359354424e-12,6.286307140341715e-12
297,-2.312858589953346,0.5663707243328876,-7.545233483121396,1.115138429363894,-18.644611458127528,4.641945850531407,3.272991579929748e+21,2.1876328828522356e+21,1.3751431806357667e+34,3.261323445594778e+34,4.4413085951072575e-27,7.713076445100239e-27,4.525701691596008e-13,9.190735756472283e-13
298,-1.4121109423960678,1.5093464653218314,-8.196299231616067,1.159510688679994,-19.844522749990386,5.531621439385963,4.188529631769328e+22,5.636009233699588e+22,1.6046507907957363e+34,2.1062535541217884e+34,1.3671980104485922e-26,2.295981492790851e-26,4.935936704855524e-12,1.1933497540006205e-11
299,-2.043102648423228,1.0297802818776471,-7.639463142799796,1.2532629161052755,-18.280547743272116,3.567054938012958,8.432322047755534e+21,7.159275802935167e+21,1.2894956877683414e+34,2.7728547409924113e+34,5.1593206758329803e-26,8.913206679474626e-26,2.0021847611780569e-13,3.6689914161436157e-13
300,-1.6043544683241648,2.232218613620512,-7.411782728441547,0.9131020632883181,-22.575082798144727,4.951112906712104,5.659654803843008e+21,1.2362636051928639e+22,1.8842647070983748e+33,2.5818974062023008e+33,6.982564291047921e-27,1.7340596015686085e-26,2.122244170504289e-12,4.033149784304072e-12
301,-1.7710621814658236,1.1074029895470305,-7.946977688212027,0.7935013662053276,-17.936202189519076,3.907185662222739,1.318921521177987e+22,2.8466106067380903e+22,7.678519245119792e+33,1.4431051279262414e+34,4.6071917135367145e-24,1.087105778050922e-23,3.005373257912544e-13,4.410162235023189e-13
302,-2.1466634842972225,0.6501668723296401,-7.561431523749063,0.6031376480294663,-19.87949333978915,4.572965023059965,5.141478949509413e+21,5.404488262344866e+21,1.6332771651587247e+33,1.9591200854740665e+33,4.651989654694819e-26,8.52843863099392e-26,6.196549197724723e-13,1.1366546868780717e-12
303,-2.4575999589051287,0.04262358417980683,-7.406486703605269,0.05001943575446493,-17.288736648785335,1.3152790259637792,8.123697587837586e+21,4.4951332718194427e+21,5.562925702163411e+32,6.674139645309839e+30,2.992499184753865e-26,4.8751755185701363e-26,3.7675602595841863e-14,5.1088245412374647e-14
304,-2.0935655683481844,1.6740961879213645,-7.439818228688513,1.3201317059444861,-21.66590798299214,5.485688677901468,6.295939202310364e+22,7.756073635838198e+22,7.994477518285395e+33,1.014774884781781e+34,4.4108576645157935e-28,5.226234829780727e-28,1.5818030938711367e-12,2.8235420621206677e-12
305,-2.1546776018353593,1.3418572908953907,-7.491735941474788,0.9248033769445837,-18.02378200537157,4.946924651687697,2.7962189004909698e+22,5.195815166980357e+22,5.14452794958228e+33,8.631260034703332e+33,3.2610975395899316e-26,8.085373101346919e-26,4.663407827885715e-14,7.032853637396676e-14
306,-2.643293737376475,0.7170488049563065,-7.2719694577770975,0.7472886568205233,-17.93585584226478,3.9879764240999265,3.356935706496019e+22,5.696253055454171e+22,1.811476837367202e+33,2.306834215642423e+33,2.272699973947009e-26,3.498796877488155e-26,5.447810068276954e-13,1.2323281215500435e-12
307,-1.6471732514129784,0.9868115559450802,-8.142526525042094,0.7159284452315702,-16.72749850886685,3.4599267364346518,4.238224102623483e+22,7.903825691092734e+22,8.814988041300155e+33,1.7757780943477633e+34,8.139573780955884e-26,1.3411064768129434e-25,6.633558037732134e-13,1.7379740507773192e-12
308,-1.72854602092863,0.8749929593843859,-8.060385408343407,0.8094419040948012,-20.40832987517099,4.412373663042474,1.9560606194086305e+22,2.631545520782325e+22,4.213131007603493e+33,3.581362416467686e+33,4.5530290556492035e-27,5.871596048611578e-27,5.091057254920983e-13,7.101394285946812e-13
309,-2.158957523431318,0.49961908402617394,-7.630712669106243,0.573609212496093,-19.27956618283192,5.583045702052977,8.159076767565838e+21,5.337442432819583e+21,1.632836036525097e+33,1.33910022080766e+33,5.747917723521409e-25,1.757133654679972e-24,3.1603021506495393e-13,4.2260638754593673e-13
310,-2.0596902586141517,0.44156641024726506,-7.5532942588418255,0.33452033261967534,-22.095151783472495,4.6859689904291875,6.330732689644435e+21,2.898382354686079e+21,9.727947718296985e+32,9.884478393000227e+32,4.625389993703519e-26,8.164773368433338e-26,2.7787018591817613e-13,2.9772777285515486e-13
311,-2.226646499127352,0.36717905573101767,-7.429741566101507,0.14361587718304084,-20.468072524311214,4.617494831471168,5.879606296594567e+21,3.0663258985448163e+21,5.6474445328761324e+32,2.3702115608798906e+31,6.635991940178944e-26,1.8700411810278041e-25,1.3334516947694433e-13,1.3530103322678956e-13
312,-2.2700766768411498,1.0026401268346998,-7.563032932838152,0.8065932696895962,-18.326511514865626,3.1432248642022125,8.093600863761174e+21,1.5283899384935775e+22,3.0504080006618835e+33,5.615566287872323e+33,2.4580450188385485e-25,4.494771274389694e-25,1.4294191313121094e-13,2.2123197055448058e-13
313,-2.9454344876578977,1.407153654491181,-6.72284136606784,0.9968785373499326,-15.97276340811082,1.4196131447521794,1.8706158384590461e+21,1.869694984615763e+20,9.850187769257742e+32,6.904492284224414e+32,2.1014154036910086e-27,2.970989835104678e-27,8.14461586077637e-15,4.253474679467941e-15
314,0.3232117332796474,,-8.538065737196815,,-25.54406765834636,,1.7077190411662232e+22,,3.7856764115400095e+33,,1.8552809831509145e-30,,2.64352421304921e-12,
315,-1.9807139021190785,1.9010375968709283,-7.748644635081936,1.6661706837085102,-18.303189768498324,3.6177916031265136,1.8219037541153762e+22,3.607633649244194e+22,3.124457220694116e+34,6.072849252555049e+34,1.4071061958533252e-25,2.876318568075184e-25,1.594512219004481e-11,3.462960515450868e-11
