h11,cy_index,log10_mass_over_Mpl_median,log10_f_over_Mpl_median,log10_coupling_median,mass_eV_min,mass_eV_max,abs_coupling_min,abs_coupling_max,axion_index_count
261,0,-2.951437082578667,-6.973432450753856,-16.278950934980344,8.431999352799661e+21,1.159635176362934e+33,3.6649350578172325e-29,2.473589534901326e-15,164
261,1,-3.2883502713607964,-6.774809160297171,-15.799251030501525,5.6364274295028515e+20,2.809736558836059e+32,1.1094341424757042e-25,8.744193280302424e-15,167
261,2,-2.007446584087982,-7.828092934972437,-24.583419072600506,3.0814060547634717e+22,1.5170130687187163e+33,9.20040903489742e-29,7.338933872256274e-13,168
261,3,-2.8539501193921417,-7.117849800352212,-16.048663482415478,3.1759731887860996e+21,2.563351085547932e+32,1.3135527314072706e-27,5.566047182907889e-15,161
261,4,0.5731693219873367,-8.713745639270567,-26.25647926789795,2.628664383636669e+22,6.736909240086792e+33,4.5684431815295045e-30,4.704012001745062e-12,173
261,5,1.0205646928455767,-9.167644527901137,-19.655500794198915,1.676602736183467e+23,1.8920298275302677e+34,1.3602385497934874e-27,3.4983434292325364e-12,172
261,6,-2.920280746618538,-6.884375051550581,-16.044909091584742,1.5668922503013157e+21,1.9338550043613823e+32,6.748862868539102e-27,6.2305045615627616e-15,167
261,7,-3.0041001334349304,-6.985285222401949,-24.96811134756127,2.388108514886227e+21,1.931591905601946e+32,5.242576422552116e-29,8.530204795281655e-14,167
261,8,-3.318480033596506,-6.502714195476779,-27.532853471657454,1.7796537852896794e+21,6.2477415230480885e+31,9.262570568416576e-31,2.244399866851031e-14,168
261,9,-1.8038065473814493,-8.213340756305861,-26.298372296201205,2.5008498586463488e+22,2.1361636168108463e+33,7.96510823416896e-30,1.2254604349900797e-12,166
262,0,-0.3690796102872235,-7.6849164409142965,-23.557432782413116,1.171374934312362e+22,7.693991238350036e+32,3.0671083078046853e-27,2.935374296389392e-13,180
262,1,-1.549306338383561,-8.455860812911407,-15.789702414683369,1.7347145351072153e+23,1.4590678733751052e+34,4.299462794479846e-27,1.0274482211194362e-14,159
262,2,-0.41413492052948087,-7.733051787420916,-21.686401974076308,3.8576212774599126e+21,6.935792463719867e+32,5.926272646173802e-30,4.913575237399261e-18,174
262,3,0.34269404941159903,-8.489811415464414,-22.920781823884248,9.781195288617915e+22,3.9620941317947786e+33,5.1860266605199645e-27,1.337261529249355e-12,171
262,4,-3.1137360069646145,-6.892683523950393,-16.696326481925595,6.182980440811172e+21,5.018236187755572e+32,1.7591931298018466e-28,4.7839723306478245e-16,159
262,5,-0.8523649947113281,-8.529672340432732,-16.89977847007058,1.560629062557841e+17,6.114840531535215e+33,1.3688945411297295e-27,8.391108988873921e-16,172
262,6,-3.12272801211456,-6.712733221554253,-27.332399709235414,4.157193741552737e+21,1.4595538948061806e+32,1.7238701286239111e-31,8.372983054836159e-14,165
262,7,0.46657269096839254,-8.613852269010348,-19.529229319770163,1.5826054089505891e+22,5.269928834907196e+33,2.356806032172176e-26,1.3145183818912625e-12,168
262,8,-0.9298336806650042,-8.443093002799772,-28.107119398955827,1.8306866789753333e+22,5.0214396285664366e+33,1.4735574746359007e-31,8.124643273632867e-12,177
262,9,-2.6995180132156453,-7.237417913872739,-16.57654877399171,5.572020105555184e+21,2.6863137316559263e+32,3.115865422019536e-27,9.075674015900656e-15,167
263,0,0.377466689279525,-8.516963776124921,-21.10474591691996,2.801922239621795e+22,4.2924092350292027e+33,7.011759019814908e-29,1.427070726473487e-17,180
263,1,-3.04105485977005,-7.300498694602711,-29.035128767139877,4.649002669187501e+21,1.1301993209296106e+33,3.4231488398885495e-32,1.8338913565326176e-12,161
263,2,-0.13947467029958333,-7.919765603339959,-20.099457696550246,1.1595281243627902e+22,1.3054566576461382e+33,1.2143505472357587e-26,3.2146363603714977e-13,173
263,3,-0.5644454632072115,-7.415079677275404,-19.59960172782264,3.355878846998532e+21,4.906655088685567e+32,7.877182867340602e-28,1.9950461915423535e-14,176
263,4,-0.2905943798688131,-7.89016598720313,-19.36412449303588,3.4066394533925784e+22,9.218092692645624e+32,7.960723200469315e-26,2.0953956823680348e-14,174
263,5,0.5927816438661244,-8.734102334559154,-14.902375211675,1.5285707665854355e+23,7.04737272753785e+33,3.8523852007966638e-28,1.675779116035749e-13,182
263,6,-1.9031641407456086,-7.857457109088997,-15.543119163544443,3.6467034219493993e+22,1.913088341251257e+33,6.454609279132296e-27,2.687030129008226e-14,170
263,7,-2.797734989133019,-7.219766844397981,-16.427669791777323,7.318843611612585e+21,2.6863156655652695e+32,2.757706769770549e-26,4.91546992939185e-15,167
263,8,-2.888932131841028,-7.247997448196014,-14.743645631065032,2.1717129126254897e+22,1.235033701935482e+33,8.429492801832538e-26,4.505623798751504e-14,157
263,9,-2.8461844568591115,-7.245129809758894,-14.992469511307519,1.950956090480816e+22,1.2466687993656623e+33,2.0277711192533106e-26,1.8232811389564292e-14,164
264,0,-2.736152822752823,-6.934101782860246,-15.264639212847896,1.910083721248883e+22,4.301081831821286e+32,1.176167938661044e-25,2.179699663561213e-14,167
264,1,-0.9779553657852584,-8.806936083454692,-15.771898983010288,2.05081111890803e+22,9.220299711906314e+34,8.87806092386489e-28,1.606778815763027e-14,162
264,2,-1.9055894815528425,-7.710068810913251,-28.391174261944627,3.790036753511674e+22,2.3177805956325895e+33,2.50899506795159e-31,3.760560529190052e-12,172
264,3,0.050117500531805886,-8.1894491736719,-15.952525726997019,8.889917354003004e+21,2.019949795791407e+33,1.23189825503486e-25,5.6522442491179154e-14,182
264,4,-2.3556294732651093,-7.404859406683,-15.919199150817526,1.158978912396036e+22,6.236310797913544e+32,1.1479513208781845e-25,1.692809913070984e-14,168
264,5,-3.5112919516695404,-6.409410676148914,-17.3243575405779,1.465066246143362e+21,2.3843099873256433e+32,3.296713391350055e-26,1.7788353582084872e-16,167
264,6,-2.674819125417857,-7.1706295021375785,-17.655364774707188,2.402100268689004e+21,3.519329259234028e+32,8.153716205577717e-28,2.553622198694238e-16,168
264,7,-1.964121622130756,-7.4448911515239145,-26.602708461385458,9.11761802146993e+21,4.811949935987673e+32,7.238219692042176e-31,2.085444669225908e-13,183
264,8,-1.99259767660807,-7.432808662367757,-18.624697324910873,4.862864693680138e+21,4.5065110892599074e+32,2.305364574757482e-25,5.528411985347113e-14,183
264,9,-2.027311499482472,-7.409162246496442,-27.05279010774044,7.265651374652741e+21,4.260807467719459e+32,6.382519844779069e-31,1.6382439540306657e-13,175
265,0,0.4457169993043208,-8.561156599319695,-17.592025571470494,1.6896687795376635e+22,5.023006153880669e+33,7.244745960091254e-31,3.3476577654376084e-16,183
265,1,-1.9625198923874951,-7.501426375426418,-26.572273649034777,9.872482724236096e+20,4.829676308717163e+32,2.513890372392279e-31,1.8412195470329816e-13,183
265,2,-2.056907715481907,-7.399743246590426,-26.63802182426372,2.31836041597542e+21,4.218649862917731e+32,1.6495008184089897e-30,2.420051902127909e-13,179
265,3,-2.3643382073519383,-7.327589280961533,-17.024848349727392,2.5131558188484605e+21,3.93378871501373e+32,7.660139241776101e-28,1.35398248188028e-14,182
265,4,-1.990872778118201,-7.459897774363358,-23.512514881609906,7.993926008192526e+20,4.524400479343953e+32,3.8887215612268224e-27,1.333561262333868e-13,187
265,5,-2.0244442996290255,-7.42562016223698,-17.782673753502934,4.395960772842156e+21,4.187933140873829e+32,1.73801472397777e-27,5.3543881260956946e-17,178
265,6,-1.9770405115639589,-7.466338222459859,-24.30446048304885,2.424020504206006e+21,4.670860473537305e+32,1.392279284945481e-28,1.226858836191041e-13,179
265,7,-2.0315591157317447,-7.362855069417772,-17.584310186356294,1.01684935811231e+22,4.127249493762281e+32,5.535706014112552e-30,1.7011376905283367e-14,176
265,8,-2.9041302156169664,-7.1900374322787215,-15.822125553463158,7.976373774820938e+21,2.662226369786832e+32,1.4803255900939702e-26,4.338827033921004e-15,168
265,9,-2.941949520617724,-7.1077283473354225,-17.76001803305298,8.265081190337123e+21,2.6622260308901985e+32,4.796955546756341e-28,8.372900724752573e-17,174
266,0,-0.43003924328853305,-7.685649106271533,-26.994687465591973,1.9507181162870025e+22,6.686396958418514e+32,2.931658497881019e-31,3.659981492879687e-13,181
266,1,-0.2360149021218057,-7.852203193667374,-19.258503236054622,1.5975403356333963e+22,1.0452409019925442e+33,4.507231332495976e-25,3.85473219802618e-14,175
266,2,-1.9101158547801047,-7.488823528066647,-18.055373670739286,1.1407464782734364e+22,5.449032266338174e+32,3.524768355412092e-27,7.987274389468834e-16,184
266,3,-1.4853442680117894,-8.662245153666742,-16.934091046364614,3.2419505844147787e+22,1.262185001043418e+34,2.888768116646967e-27,1.2143836797054848e-15,167
266,4,-1.7468346964624084,-8.531336488824664,-25.92662630723107,2.5176012108504247e+22,1.245421099553455e+34,6.380377597684275e-30,7.143276569924786e-12,165
266,5,-2.8538248511859465,-6.979666379458034,-18.419349257488804,5.343028959683167e+21,2.4670799784899752e+32,2.158275857013936e-29,4.849810666030149e-14,172
266,6,-2.9740885053089516,-6.943789918110452,-23.591465742437833,1.768766753628005e+21,2.367774984665328e+32,4.260522380239688e-28,9.147246160157419e-14,170
266,7,-3.15005104525819,-6.90654511089007,-16.194288878752765,2.544027383762418e+21,1.665288874468379e+32,1.816366803418025e-26,3.3583774994441544e-15,168
266,8,-3.470399602560448,-6.047852698627878,-17.69465164275544,2.88213851814024e+21,1.4801469821577048e+32,4.1440389754266286e-29,1.2928395236167036e-16,166
266,9,-3.0759439763865752,-6.873783131958265,-15.844980626728617,2.5464888169127907e+21,2.0857260888489345e+32,2.228207796585224e-26,7.349092005466187e-15,167
267,0,-1.7967003192584852,-8.022777582537127,-18.203086649337276,1.8659734011357784e+22,1.6214132636781323e+33,9.678468690528926e-28,6.437106085208508e-17,173
267,1,-2.3992102659552548,-7.258336006235841,-15.871765061729132,1.1148334151335e+22,1.1519379719518324e+33,4.0108891101112406e-26,4.048235662354772e-14,169
267,2,-1.1639861856212708,-8.675373797516091,-22.161548935184484,3.605787866612804e+17,1.019346727986765e+34,2.4073464005506854e-32,3.935238251356974e-12,175
267,3,-0.5749844559096393,-8.420466833063367,-16.499037982932787,1.737941794260289e+22,4.4246110755254895e+33,2.117564677585465e-26,2.732470924290164e-13,176
267,4,1.1028608736092091,-9.164085525561546,-19.4516342917835,3.4332659385940656e+23,2.126249793432628e+34,1.810903779787035e-24,1.9511247873840297e-12,194
267,5,-1.8736767482179968,-8.51499244506447,-16.98536458340403,1.6076117969880593e+22,1.3099052891637365e+34,1.0854645425430779e-27,1.1293740950298309e-15,169
267,6,-1.7237993565664644,-8.66222372550486,-13.95163697217875,1.4763360555389646e+22,1.3295735090461836e+34,1.6724072772360234e-26,9.208372020341227e-13,173
267,7,-2.5355167362947366,-7.329906818969042,-26.631221159184456,8.99052617741618e+21,1.2117047272379495e+33,7.846220590633458e-31,6.948873255092948e-13,174
267,8,0.552914882415591,-8.629706200082174,-17.956110336278996,9.753345042059075e+22,5.998982039334223e+33,1.1938563962107946e-26,6.182573147709207e-16,198
267,9,-2.9437952748336227,-7.577316958859475,-20.470217094124358,1.1155889798411036e+16,8.198448566255704e+32,1.0209174337227811e-31,1.031504825221493e-12,167
268,0,-2.2430199512480593,-7.124251762072092,-25.376351554284987,3.1615854995857547e+21,2.5317343403079648e+32,6.244176653544827e-29,1.2247881082710125e-13,184
268,1,-2.5433312647804365,-7.422071075026339,-27.18817194243149,2.739814167413575e+21,4.268249291041151e+32,2.5197527260139533e-31,1.9850933892406506e-13,179
268,2,-3.566110526302356,-6.164314550694531,-22.707782637664312,1.3249788308741858e+21,9.106073161517166e+31,1.5494334817988297e-27,1.9986649172077012e-14,170
268,3,-2.0267469708328947,-7.354315042160725,-27.0579207629975,5.365077685558287e+21,4.2682491579253216e+32,4.349212869993251e-31,2.448634927166685e-13,180
268,4,-3.2846797639558707,-6.548373486177133,-16.690749771201737,6.77654184948053e+20,9.271957942903448e+31,7.128049990426026e-28,3.1709545384930946e-15,166
268,5,-2.6164501316134574,-7.450427452666253,-15.732812908544167,7.081536007847602e+21,5.514056064025576e+32,5.713075106055484e-26,8.01990384699142e-14,171
268,6,-2.479987809137767,-7.373550699161768,-15.71227669671494,1.3340267685129528e+22,5.629010172992616e+32,5.368666784174809e-26,1.6999297828045602e-14,170
268,7,-1.5949890082950462,-9.150812795547154,-14.14207911621773,4.476645461695497e+21,2.2364833260381625e+34,5.9118011583157094e-27,7.794477172090375e-13,175
268,8,-1.1113012229856096,-9.202577873233082,-17.131280013894404,2.198577368774283e+21,2.222237630184966e+34,1.4525581743945522e-26,9.559183733756698e-16,172
268,9,-2.277658065649769,-7.848381564041487,-12.9729885416795,4.1033783399015955e+21,4.777386171596459e+34,4.387082322253737e-28,1.951974672625927e-12,155
269,0,0.47636348875928725,-8.562510126901865,-18.716486984249045,7.949626230995473e+22,5.376933459413654e+33,8.541028895563293e-27,2.8117607730269844e-13,172
269,1,-2.9102307800948544,-7.132838101761924,-18.073833587359967,2.575973955987421e+21,3.256048737829353e+32,1.9394583697312803e-28,4.691617526750505e-17,171
269,2,-2.600856844004881,-7.372641430363773,-16.26960343579674,1.8409189706958153e+21,4.2608205188463094e+32,2.7159542375453634e-29,1.7815948312228695e-14,183
269,3,-2.027883059248699,-7.365173517748743,-24.51043877257565,9.526270317690339e+20,4.260807653407432e+32,2.7273873600085117e-28,1.8618722400537337e-13,181
269,4,0.3959576754202441,-9.846167263878698,-15.777816197568738,2.0859578435814185e+24,1.0592531161397442e+35,2.9844043323126877e-27,5.339524088721253e-13,195
269,5,-0.30180410053859164,-7.7947713931932885,-20.074052842244306,2.7160942377797817e+22,8.983113316261359e+32,1.6297806325644625e-25,1.7976277220534434e-13,186
269,6,0.6648975676094155,-10.187195403626845,-19.32999491365873,5.6130170173701825e+23,2.0226373680795653e+35,1.9698746797409813e-24,6.380244263615792e-11,198
269,7,0.6649410985653699,-10.19992552361034,-17.26063333327791,1.0740577365358036e+24,1.9918472689969425e+35,4.543029878467699e-26,8.551785127774042e-13,194
269,8,-3.820567773593261,-6.092888211539517,-16.135676573745197,8.722023044832487e+20,1.1683410397985212e+32,3.943166142852066e-28,5.6706964920891674e-15,170
269,9,-3.3326190373043225,-5.748953273978933,-16.357874210749163,7.021170220317312e+20,1.1339629512244645e+32,1.965536876616968e-26,2.165043352301097e-15,173
270,0,-1.1919574385927378,-7.53220402499011,-23.15156080613442,8.518082378594579e+21,5.5437959225854806e+32,1.3447270161301172e-27,1.7119612652776225e-13,186
270,1,-0.8912550053483905,-7.095117115174532,-16.206350153568167,1.032317515970224e+21,2.3119363765393046e+32,1.4713659562313914e-28,6.427020376343893e-15,182
270,2,-2.027490136109171,-7.3621861055002755,-18.385160793859555,6.987384752112437e+21,4.187945174220982e+32,8.606269988260756e-26,6.097349816527461e-14,179
270,3,-2.0244438506474904,-7.417387311394739,-26.637696345812927,5.173996891159376e+21,4.187938694634261e+32,1.8906207886677977e-30,2.4025628045868744e-13,182
270,4,-3.867312971817541,-6.557125068527576,-29.168639328453907,1.2026248471619796e+21,1.270969155491503e+32,1.8800554510438571e-32,7.073092199009334e-14,169
270,5,-1.764836456196102,-8.240853871901908,-17.500889841021472,1.887735786178168e+17,3.0803287009154165e+33,1.9368159156017708e-30,4.529118646158293e-15,178
270,6,-3.8717087650990334,-6.241519712597824,-20.9206945891963,1.329135347019174e+21,1.172779591749324e+32,9.501364935822462e-28,2.5356430739678007e-14,173
270,7,-1.1489755388549057,-9.09654343628798,-25.699477139915906,3.564268230678473e+21,2.0947598052344054e+34,5.8202723756697e-31,1.2007422099984179e-11,174
270,8,-3.595490531574103,-5.882070221823119,-27.45579665656594,6.684956359225516e+20,1.1383900452770836e+32,5.053105442337423e-31,6.409032752803905e-14,173
270,9,-1.2155597994593155,-9.072733761845782,-22.028096411688782,3.5644131732567737e+21,2.0935551572596814e+34,2.6725028381598276e-25,7.75134919949247e-12,177
271,0,-1.2829306040806232,-8.585689579335732,-14.918395617201638,1.1382796218497514e+23,9.271796977122609e+33,1.5101397610599248e-28,2.2971069977450204e-13,178
271,1,-2.3525641111502935,-7.03827197379259,-26.202478228161354,5.664744430558086e+21,7.951471898595022e+32,2.6026798976024303e-30,4.476477037851695e-13,169
271,2,-0.9227915929616314,-8.84928612220461,-14.957120628344358,2.1677193953178253e+18,1.65754123765269e+34,2.466227835958608e-25,7.321721473491916e-13,177
271,3,-1.3002036503507601,-8.682492293994937,-17.215758844080277,3.050471540530476e+17,9.881028604951843e+33,2.592820526127647e-29,2.5879571694033905e-15,172
271,4,-2.3577243039697375,-7.654135628551866,-26.611375034654827,3.0147818171930068e+16,2.846191344065377e+33,1.0848072831530452e-39,1.6326538514844846e-12,179
271,5,-2.0321502979830233,-7.403987392913274,-17.76030621791388,2.2204111833339113e+21,4.188032994337145e+32,3.5438526716607654e-27,1.6807219100331865e-15,182
271,6,-2.1826762419761674,-7.198831421940146,-22.504070970149815,6.149007688446192e+20,2.795939260674113e+32,1.8856765881535712e-25,6.928629219247523e-14,175
271,7,-1.2817598497869809,-7.051815717833415,-18.273965151101272,4.707930583724851e+20,4.878805200960191e+31,5.105891697775722e-29,5.252216457563397e-17,182
271,8,-1.8237278159780819,-7.647415361262811,-17.332284429723554,9.05430462215122e+21,6.648202858309266e+32,6.970067531432212e-30,2.3605145139554126e-14,187
271,9,-2.871576962720046,-6.91325245045031,-16.796106911401004,4.6369609334050175e+21,2.9104596727980542e+32,1.848865833628269e-27,6.4856179110628925e-15,170
272,0,-1.7140699617820756,-8.111143788921765,-20.035855467830892,1.2799554745704824e+23,2.1889848600942395e+33,2.217741745926851e-28,7.06381004431722e-13,175
272,1,0.010539347295338716,-7.984130977152206,-18.58690328321006,1.0842622047560064e+21,1.854271519955091e+33,2.8086050792755616e-25,7.776193935356299e-14,173
272,2,-2.669369848579904,-7.098421350009311,-15.099775102740528,8.63955363490024e+21,1.1952140160218373e+33,2.6683589054083764e-25,7.132332495452387e-14,163
272,3,-1.4981951026485454,-7.2032122050643554,-18.276512510166164,5.41203321429419e+21,2.6078863132074245e+32,4.603769850873281e-28,9.166112231927719e-15,188
272,4,0.09444543556649485,-8.235086410840218,-17.276475237504457,7.0225760464971365e+22,2.2432859064236503e+33,1.300794698507938e-27,3.929211567371894e-16,188
272,5,-2.8909800889506947,-6.907722490807869,-15.572644334763517,7.469942602559534e+21,7.160753935906277e+32,2.928013452784341e-28,8.195534225994067e-15,166
272,6,-2.983160401844133,-7.737685792711224,-14.600271730803954,3939091408772445.0,8.008364344841334e+32,1.5579772485771752e-27,1.0169606975197573e-13,166
272,7,-3.047474650477615,-8.167596860504162,-18.68116943388298,6.629730715110427e+20,1.1289611463822432e+32,5.027123547489834e-28,3.406715149973429e-16,181
272,8,-2.9449679247622433,-6.965463328662739,-26.77914250050877,4.791717180767738e+21,1.7766004829074878e+32,2.3518351285494983e-30,7.837877300321934e-14,175
272,9,-2.9137111445802635,-7.694051563797819,-19.980909445100558,1.9663807607660948e+16,3.2184298528016887e+33,1.810410706738173e-30,9.19486116772515e-13,166
273,0,-1.7032149930595537,-7.75800763929525,-23.33405522013609,8.485455427220807e+21,8.42449190628929e+32,7.319909170623661e-27,3.228576970862047e-13,184
273,1,-2.977061519471079,-6.892266176881762,-18.137105929722306,3.139083874442754e+21,1.776626685699523e+32,1.317732835387116e-26,3.766226866850829e-17,175
273,2,-1.462577964728985,-8.218959570907241,-28.707232811727508,2.2296305747816666e+17,2.6702633480907145e+33,1.2842502870792216e-39,4.3328427164822166e-12,186
273,3,-2.1590985402343037,-7.865961824696677,-17.022500227498657,1.8577890603089296e+22,1.6979358449830266e+33,9.05882202705005e-29,1.2629997175443837e-15,173
273,4,-0.6389031178899713,-7.429779603945134,-20.41992062374456,3.4084668301477397e+21,4.133597226336265e+32,5.0669017070413265e-28,6.453249670348196e-14,186
273,5,-1.7027535623112995,-8.289002048501679,-17.439271322266798,3.2238386198306586e+17,3.1384188417913375e+33,1.3445863897544236e-26,5.713530753690466e-16,184
273,6,-1.760862791234597,-8.138285136757823,-16.272044621146037,1.66230291367249e+17,2.4715175477973993e+33,1.1040740047801058e-28,4.57606275069724e-15,184
273,7,-3.096565561529556,-6.683603059647279,-16.812389917898358,1.827420711261346e+21,1.2821134231954674e+32,6.933076197187277e-30,3.553491397721113e-15,172
273,8,-3.149525528176098,-6.669000482495092,-17.55332932409217,2.876070185530825e+21,1.1883886729882127e+32,2.5362013638599753e-25,9.834003803891071e-17,175
273,9,-3.1673187222173658,-6.810858469351767,-18.273109903518748,1.9140216812652205e+21,1.619966530316124e+32,2.8946507378466598e-27,3.9880641830161204e-17,179
274,0,-2.146279552224879,-7.216112855134822,-17.219096118012516,1.1152198737052812e+21,3.1634083032910928e+32,1.4000415544836562e-26,2.2531997358274704e-14,185
274,1,-1.4488693392796779,-8.20769028520478,-26.061122567053275,9.495319821803301e+16,2.655468537042564e+33,4.3745541372421534e-38,1.1174806960968158e-12,182
274,2,-3.25896815710131,-6.58990630830157,-16.538121898233275,2.948535872574223e+21,1.2250130678955028e+32,3.776712917779256e-28,2.019304321294508e-15,176
274,3,-2.7642410770938994,-7.049297246158298,-16.61122005858418,4.865718007859315e+21,3.0225128485157007e+32,9.827047843293519e-27,1.2302373974637363e-14,174
274,4,-2.707600649030103,-7.112968553260444,-15.982229568182154,7.479623533635933e+20,3.0673034777561622e+32,3.6109257657264744e-26,8.145392335403735e-15,177
274,5,-2.757414266599598,-7.010633007736067,-26.905286657359945,5.1649565466542434e+20,2.9871954219799805e+32,1.2957165253955083e-31,1.7137185981857552e-13,175
274,6,-2.7538434418502713,-7.081425742757155,-27.02741987655983,4.293690101998355e+21,3.0327718729472575e+32,7.093210495088857e-31,1.4972601474705984e-13,175
274,7,0.32323031623621606,-8.351126338086571,-15.617012133292784,4.989936183150413e+21,3.788611163143968e+33,1.55650801880621e-27,1.3795168509542092e-13,181
274,8,-2.278292313050353,-7.533137952236208,-19.980644466987044,6.156037122410508e+22,4.7948421140489387e+33,1.5409392490509774e-30,1.6456636502297538e-18,166
274,9,-3.6140369040689357,-6.509628796761812,-18.276423781149624,2.0849567306676175e+21,1.4833329373914524e+32,6.322350669776489e-28,4.7872812812946354e-17,176
275,0,-1.037699657656292,-6.960510530823969,-19.356790376081285,2.439513735381327e+21,1.6501832947069117e+32,2.6741350553215664e-26,6.215298946651567e-15,176
275,1,-2.8896829814910587,-6.821800838848338,-16.5586964755635,1.6234208142511972e+21,1.6491475219654867e+32,4.0639298341883195e-26,2.8806429008375298e-15,180
275,2,-2.372303760401029,-7.311153336240897,-15.557146194562964,7.116788349990232e+21,1.4097706260418272e+33,2.8221616820388937e-26,4.789423245905192e-14,176
275,3,-2.2913943727187496,-7.563029426452232,-16.04382163339362,1.5080408113167347e+22,7.578981696661868e+32,4.532224588372738e-27,1.6978976700662465e-14,178
275,4,-3.164157982442899,-7.4518862289298085,-16.810452760462375,9098820122411368.0,2.297342139411712e+33,4.67371189174026e-27,5.318231874563356e-16,172
275,5,-1.8866889832497196,-8.039162061415956,-17.617239906620334,2.0607827579922566e+17,2.4727665013130396e+33,2.496783037612491e-27,3.4687789523123136e-16,187
275,6,-0.1583416279699447,-7.935821317448816,-20.091170181021525,2.5476883541816613e+21,1.2499795122790162e+33,1.1689602563211093e-25,1.180071946004912e-14,182
275,7,-2.032231215679573,-7.38892580724388,-18.463213244538128,3.5957614390340884e+21,4.1134304125276945e+32,2.925480086374902e-26,9.220046669092689e-15,190
276,0,-1.314173669029587,-8.001478296560238,-26.389017829010513,1.6088648328195506e+23,1.325478297853739e+34,1.5561495760970118e-29,9.251583983148764e-12,177
276,1,-2.8979042528114114,-7.30641329754755,-17.353294765038104,8.732246055265867e+20,9.913024636427154e+32,7.294822522040282e-26,3.0435174474680083e-16,174
276,2,-2.404472402660653,-7.2518337687371925,-19.605309697425355,4.943063801343358e+22,5.610036807861156e+33,1.061108857989866e-28,1.0192800399776256e-18,162
276,3,-3.663813332644854,-6.399897451201555,-21.66379579182974,2.5398942909902268e+20,1.4914259061176628e+32,1.7913504027364994e-29,3.316050400736401e-14,178
276,4,-2.494353392562704,-7.530358965658313,-17.273116568787916,3.779992687640268e+21,5.517949818470028e+32,1.601552342044446e-25,3.5350550717349414e-16,173
276,5,-2.5425205060477674,-7.347668918133246,-26.787211582690453,8.170751403685805e+21,5.6348533553494046e+32,2.653998196174427e-30,3.1687192891239576e-13,176
276,6,-2.6958577237073316,-7.22676029982913,-26.78733691260571,8.151641131101949e+21,5.508827583629514e+32,8.390718020656815e-31,3.1602956754059164e-13,180
276,7,-2.487692367231689,-7.426772127455146,-15.533244795573214,1.4125052305638192e+22,5.623887353145305e+32,6.434915570548599e-26,7.436917774186324e-15,173
276,8,-1.5762593534264266,-8.190189699039703,-15.090209869533151,2.668197073100864e+22,3.556279359186734e+33,3.219812396015352e-28,5.407865289254383e-14,179
276,9,-1.8751882396826813,-7.547117808067446,-26.809269127818126,1.73409059777485e+21,5.907021719459759e+32,8.651455654902152e-31,2.6806784916012204e-13,186
277,0,-2.2902818418565603,-7.372792240082578,-24.14748912725011,3.433487051084706e+21,4.493466612135736e+32,1.5851481196378926e-28,1.4659408039804902e-13,188
277,1,-2.71751748279511,-7.047558678052956,-15.52488606804315,1.4973087481979797e+22,9.59002640084552e+32,1.4583148260186142e-27,1.635120000952393e-14,167
277,2,-2.9289169014053513,-7.0865932544294665,-29.07552071903367,3.8155484985759954e+21,5.517580461091421e+32,4.125732783278798e-34,8.9523148684457e-13,176
277,3,-2.808093818473577,-7.321519264473694,-22.64159489848849,1.076388678328374e+22,5.6335423145982415e+32,2.4716411259381918e-26,1.9041030974285005e-13,171
277,4,-2.142236809881562,-7.872064950593014,-14.03264163748245,7.972482429771118e+22,4.7967471881954634e+33,4.0500879928467044e-27,2.973797017418405e-13,172
277,5,-0.48158140493763274,-7.605540583675028,-18.654746479373614,6.064928007015276e+21,5.9381916454352824e+32,2.3133993168562704e-26,1.0279160225497413e-13,187
277,6,-2.8727066214014676,-7.3073277224813245,-17.16353747750322,5.05515681177104e+21,5.506542041134844e+32,7.401362307348121e-26,1.2566946685583347e-16,179
277,7,-2.722879743051692,-7.327600578549347,-15.86812708344196,7.468696707526009e+21,5.6213912139331984e+32,2.2787900687234132e-26,2.2560053120794355e-14,178
277,8,-1.8404508700362652,-8.214281451778149,-15.604434759790207,4.5745722778826095e+21,2.414530179126598e+33,5.607535755905984e-28,1.1229876767323201e-13,179
277,9,-1.840259665158347,-8.198216146641554,-25.72047486796163,7.384104079223415e+22,2.4145306352701397e+33,1.1258744015732214e-29,9.791793824978594e-13,177
278,0,-1.989686430771254,-7.465189258514575,-17.023932815488518,9.84654236515988e+21,4.536987872055979e+32,2.465915903326459e-25,1.3839937177654943e-14,187
278,1,-2.0148177824750415,-7.391523542151095,-17.2235688396949,7.045509656335373e+21,4.3072401004736445e+32,2.4679466754086937e-27,1.7019938758091797e-14,188
278,2,-1.9184272538866756,-8.000639000081552,-18.01749911876114,1.1835461726592435e+22,2.016754946176005e+33,2.9780960750865325e-30,6.080408953397783e-17,177
278,3,-1.9171818066466046,-8.04927896434372,-28.618125109851466,1.0152157719094303e+22,2.0166582681407847e+33,5.852959938824662e-32,3.2721507721087263e-12,179
278,4,-1.3413659547930212,-8.35426627919999,-25.53989624795746,5.496829932299466e+22,7.62413779731536e+33,4.268389324873925e-29,4.37345924326104e-12,183
278,5,1.3216586085205373,-9.578697022742748,-24.658082463364668,2.179056299154932e+23,3.771233492188719e+34,5.104879695673589e-30,2.631167490016891e-11,195
278,6,1.3216586087942666,-9.57870531885596,-23.56254238273239,1.511911320211101e+23,3.768342104834033e+34,1.7812485627216456e-29,2.122056362791858e-11,195
