h11,cy_index,max_f_chol,max_log10_f_over_Mpl
80,3,4.169070511236639e-06,-5.379960759615361
80,4,9.065187923069374e-06,-5.042623188467964
80,5,1.0190478807205636e-05,-4.991805409865798
80,6,3.066903129556429e-06,-5.513299941318952
80,7,9.438810544230694e-06,-5.025082730979941
80,8,1.3200683689059332e-06,-5.87940357525653
80,9,8.866488208004406e-07,-6.052248359185464
81,0,4.621059612045808e-06,-5.335258429010929
81,1,1.9928655970136987e-05,-4.700521990031861
81,2,3.49936662757401e-07,-6.456010554232992
81,3,1.1345084584544542e-05,-4.945192261835985
81,4,1.103522912503978e-05,-4.957218645129658
81,5,1.3605867458700368e-07,-6.866273764026299
81,6,1.6862501441726923e-06,-5.773078000188296
81,7,7.254137803169576e-07,-6.139414198605641
81,8,1.636635569460922e-06,-5.78604801441329
81,9,9.821998876486324e-06,-5.007800119882263
82,0,1.1466844058343355e-06,-5.9405560935757125
82,1,7.604389604567968e-06,-5.118935640520505
82,2,1.3167098418184214e-05,-4.880509918265806
82,3,3.3620695026422565e-06,-5.473393312817425
82,4,5.5498284403384376e-06,-5.255720441844158
82,5,5.102141511562217e-06,-5.292247500089556
82,6,7.906193181973726e-06,-5.1020325781994496
82,7,2.308268038785509e-06,-5.636713761804644
82,8,1.2267594196754926e-06,-5.911240598602901
82,9,2.746999392742238e-06,-5.561141436585526
83,0,1.7514809494508734e-06,-5.75659458206502
83,1,2.2308052240965374e-06,-5.651538347149079
83,2,3.008256134154264e-06,-5.521685189053103
83,3,7.158659039050082e-06,-5.145168322172952
83,4,6.598369862710465e-06,-5.180563344317774
83,5,1.3308694153408065e-05,-4.875864555328565
83,6,5.424208143279154e-07,-6.265663653627869
83,7,8.2044455936273e-07,-6.08595076059057
83,8,2.8397863008090543e-06,-5.546714340189346
83,9,4.854243262884858e-06,-5.313878463463228
84,0,1.9422161245631825e-05,-4.711702444622318
84,1,5.082273161286951e-06,-5.293941996260971
84,2,1.721689612155812e-05,-4.7640451408487765
84,3,2.5871176663777887e-06,-5.58718381840504
84,4,3.839540275496894e-06,-5.415720772446854
84,5,3.0516982868623866e-07,-6.5154584061129555
84,6,5.2835576552655634e-08,-7.2770735491042124
84,7,2.9563496701439075e-06,-5.5292441999007504
84,8,8.543827255661176e-07,-6.068347541058912
84,9,3.1824580190814476e-06,-5.497237316567166
85,0,2.0751007343325666e-05,-4.6829608159143525
85,1,2.2882423765725955e-07,-6.6404979758436244
85,2,2.765123941650936e-06,-5.558285397462824
85,3,4.649402091916159e-06,-5.332602893320219
85,4,1.1649214230317127e-06,-5.933703367938078
85,5,1.3200078282654556e-05,-4.879423493216567
85,6,3.7096736928847023e-06,-5.430664289741297
85,7,8.053743721060395e-07,-6.094002194234439
85,8,5.970873467308623e-06,-5.223962132139591
85,9,4.562257107791824e-07,-6.340820243533537
86,0,3.0874419601439625e-07,-6.510401197821713
86,1,2.8296256520679946e-06,-5.548271016064
86,2,8.417348361741237e-06,-5.074824698670461
86,3,6.474803590150498e-07,-6.188773401147495
86,4,1.4885182043289533e-05,-4.827245849635822
86,5,5.680811263001413e-06,-5.245589639309016
86,6,2.9264274807434487e-06,-5.53366223358745
86,7,1.5183335436949701e-05,-4.818632813240135
86,8,2.825891094804962e-06,-5.548844579160007
86,9,1.1943723640486013e-05,-4.922860254077446
87,0,4.217555302282191e-06,-5.374939214057503
87,1,3.190059206933763e-06,-5.4962012564393685
87,2,0.00031159891715877287,-3.506404060218943
87,3,8.330673363111094e-06,-5.079319893423421
87,4,3.0100200987228387e-06,-5.521430604494103
87,5,1.50379399394593e-06,-5.822811654050455
87,6,1.2656013476773136e-05,-4.897703071387084
87,7,1.1556266837371725e-06,-5.937182438733329
87,8,2.366252901227698e-06,-5.625938840545777
87,9,3.088119844563608e-06,-5.51030585379527
88,0,7.665614951136518e-07,-6.115452999430285
88,1,1.2422719959072644e-05,-4.905783304812594
88,2,1.1664725517189582e-05,-4.933125476139192
88,3,7.73607453198372e-07,-6.111479354763559
88,4,1.2679491927855111e-06,-5.896898148453474
88,5,1.722388015228813e-06,-5.763869005094754
88,6,8.507704907636241e-06,-5.070187582145871
88,7,1.3884745664766737e-07,-6.857462071073969
88,8,9.457467442125585e-07,-6.024225145116322
88,9,1.0826763651804777e-05,-4.965501343763672
89,0,5.510626372248983e-06,-5.258799033716191
89,1,1.1564838886798685e-05,-4.936860413136482
89,2,4.465343361224224e-06,-5.35014514054888
89,3,3.018716981708672e-07,-6.520177602128892
89,4,7.284720932948408e-08,-7.137587080764548
89,5,1.0358845483225548e-06,-5.984688644996623
89,6,4.125511504662303e-08,-7.384522197446078
89,7,1.4474586262930516e-07,-6.8393938411614394
89,8,1.0388732526023487e-06,-5.983437435169652
89,9,7.330524672507126e-07,-6.1348649401992565
90,0,6.958741925647122e-06,-5.157469269604378
90,1,2.184896107166276e-06,-5.660569209108717
90,2,3.4837470905333647e-07,-6.457953380981426
90,3,9.129714043331993e-06,-5.039542825022969
90,4,1.8040999927559045e-06,-5.743739395231638
90,5,1.668966139670359e-06,-5.777552474287494
90,6,1.5905423007866564e-06,-5.798454776255497
90,7,3.4175449454595397e-06,-5.46628576514735
90,8,1.0358084210584625e-06,-5.984720562516468
90,9,7.338159504689247e-08,-7.134412852507365
91,0,3.2941938010535346e-06,-5.482250854391438
91,1,5.5140614339840545e-06,-5.25852839958468
91,2,2.591312561921147e-06,-5.586480199622967
91,3,1.1099148889370765e-06,-5.9547103227288005
91,4,4.438133195633551e-06,-5.352799668020949
91,5,9.243153695204889e-07,-6.034179825452586
91,6,5.639648053180126e-06,-5.248747997671093
91,7,5.023021403874893e-07,-6.299034971240221
91,8,1.7209259730598473e-06,-5.764237810778238
91,9,9.981374030258625e-06,-5.000809669866498
92,0,6.211535023204415e-07,-6.206801061703064
92,1,2.667526419692175e-06,-5.573891270546527
92,2,4.957274883447497e-06,-5.3047569985742715
92,3,1.1729575230994784e-07,-6.930717714924134
92,4,1.0761324679072406e-06,-5.968134265342372
92,5,9.242533734231189e-07,-6.034208955624888
92,6,4.162204308181781e-06,-5.380676605590466
92,7,1.0238986080084998e-05,-4.989743047425215
92,8,1.0038709883397536e-06,-5.998322096605597
92,9,1.7187552702753244e-07,-6.764785957132291
93,0,7.39668389413559e-06,-5.1309629409798605
93,1,1.3184862902227436e-06,-5.879924381692743
93,2,2.353619648449462e-06,-5.628263719031246
93,3,1.8678212834152132e-06,-5.728664680214963
93,4,9.905189993399424e-08,-7.004137189757579
93,5,1.3751989088964516e-07,-6.861634480896657
93,6,5.363646830866267e-06,-5.2705398259836524
93,7,1.984735933364576e-06,-5.702297267395312
93,8,1.5074689499566243e-06,-5.821751624462356
93,9,1.4160609491109458e-05,-4.8489180536427865
94,0,5.2997353094623025e-06,-5.275745820306855
94,1,6.723701036034299e-06,-5.172391605358553
94,2,3.7937531346546934e-06,-5.420930932737129
94,3,4.3519585994406003e-07,-6.361315244771277
94,4,1.7517384364928621e-07,-6.756530740672644
94,5,1.612711317138241e-06,-5.7924433663955535
94,6,1.311677839746928e-06,-5.882172818619418
94,7,2.1929364672136827e-06,-5.6589739503280425
94,8,1.5227179725706074e-06,-5.817380526275486
94,9,1.195892231669421e-06,-5.922307955213892
95,0,2.2545038592468626e-05,-4.646949016933954
95,1,8.361292465813183e-06,-5.07772658531391
95,2,2.5019633096973475e-06,-5.601719063352757
95,3,1.6545561010940246e-06,-5.781318502615644
95,4,9.622142206578822e-07,-6.016728228905488
95,5,1.8060058773917113e-05,-4.743280840670002
95,6,4.559055881371277e-07,-6.341125084520465
95,7,4.576877343024856e-06,-5.339430726192157
95,8,7.275281246495015e-07,-6.138150213140694
95,9,1.6334421116035837e-06,-5.786896252101681
96,0,5.1831303361054974e-06,-5.285407870161103
96,1,6.506213321836084e-06,-5.186671701432665
96,2,5.818450379525207e-06,-5.235192665046296
96,3,9.788558666226565e-07,-6.0092812519545395
96,4,6.51246825672802e-07,-6.186254380538708
96,5,2.9675963339458036e-07,-6.52759517410142
96,6,2.9610180812952765e-05,-4.528558940607057
96,7,9.230014545593395e-07,-6.034797614568241
96,8,3.9204652958608565e-06,-5.40666238618546
96,9,3.1941248377103848e-06,-5.495648114099459
97,0,4.585144257441367e-08,-7.338646996040809
97,1,5.258059045511718e-08,-7.279174541281018
97,2,4.2202646635467685e-06,-5.374660312471099
97,3,1.41734484833853e-08,-7.8485244704938255
97,4,1.2346636934893656e-06,-5.908451322527301
97,5,6.029599787263319e-07,-6.219711513059069
97,6,1.7631242731440874e-07,-6.753717075540376
97,7,3.820657014502943e-06,-5.417861947759005
97,8,2.4437764541720673e-06,-5.6119385239449615
97,9,1.97584966256143e-05,-4.7042461028677405
98,0,2.424498743225587e-07,-6.6153780366713
98,1,1.4820112074408744e-06,-5.829148512071047
98,2,1.1353237340347538e-06,-5.9448802830895815
98,3,1.8310848669352799e-06,-5.737291526595329
98,4,5.892970778216374e-06,-5.229665712458362
98,5,4.1922514717861655e-06,-5.377552674131806
98,6,9.305060064634657e-07,-6.031280819131259
98,7,1.7919844528960026e-07,-6.746665762559365
98,8,2.2123424435113054e-06,-5.655147648697986
98,9,4.48055539349932e-06,-5.348668149086229
99,0,1.1837639984699462e-06,-5.9267348722570485
99,1,7.043650859612116e-07,-6.152202179323416
99,2,1.5237238495432682e-07,-6.817093734759296
99,3,7.130775648897708e-06,-5.146863227270917
99,4,3.955994457345359e-07,-6.402744325554639
99,5,1.0498214052404003e-05,-4.978884576468795
99,6,6.619854828964379e-07,-6.179151534377671
99,7,1.0125491000339062e-05,-4.994583908007847
99,8,1.9011954725707033e-06,-5.720973228587201
99,9,3.5386827216358117e-06,-5.4511583744689664
100,0,1.939003094449443e-06,-5.712421497831431
100,1,2.4483385031643244e-07,-6.611128537550487
100,2,8.821388274153434e-07,-6.05446306199299
100,3,2.4407944519473097e-06,-5.612468792538465
100,4,2.8418679929480986e-07,-6.546396099267699
100,5,2.902958589939243e-07,-6.537159159238651
100,6,4.859309573763092e-06,-5.313425432302633
100,7,9.81273617171639e-06,-5.008209877575211
100,8,5.742757372426462e-06,-5.240879531976235
100,9,6.528263639112756e-07,-6.185202315237665
101,0,1.2076689988820253e-05,-4.918052081987403
101,1,5.33518271040556e-08,-7.272850702994492
101,2,4.865708721746346e-07,-6.31285389300581
101,3,1.109179118600902e-06,-5.9549983150423955
101,4,8.373932048770585e-06,-5.077070567562737
101,5,2.2954052829783895e-06,-5.639140623145623
101,6,5.9440985497765845e-06,-5.225913998832043
101,7,1.4325443821250129e-06,-5.843891914133065
101,8,3.2090712605989245e-05,-4.493620638859226
101,9,6.027807878389019e-08,-7.219840598209624
102,0,2.844683606765273e-06,-5.545966029963849
102,1,3.001627362264794e-07,-6.522643224336994
102,2,2.129297444686871e-06,-5.671763667090007
102,3,1.3538240886893042e-06,-5.868437762737084
102,4,3.2080646984019907e-06,-5.493756881698461
102,5,7.571518428530309e-06,-5.120817016272277
102,6,5.203443005095539e-07,-6.283709198036642
102,7,5.307366699255408e-06,-5.275120904840685
102,8,1.0657289195436505e-06,-5.972353249078591
102,9,4.854384139847787e-07,-6.313865859809778
103,0,6.140072171502115e-06,-5.211826524054124
103,1,1.752682409761052e-06,-5.7562967719746245
103,2,1.1615541523937694e-05,-4.934960538306644
103,3,5.928686993092715e-07,-6.227041477764497
103,4,3.2300411198664073e-06,-5.490791948870939
103,5,8.161597393565806e-07,-6.088224832506302
103,6,8.297100460635229e-07,-6.08107365147364
103,7,4.633579637632483e-06,-5.334083368331415
103,8,3.1389002654276154e-06,-5.5032224832367405
103,9,3.1882689709612625e-07,-6.4964450474776765
104,0,5.292565623486447e-07,-6.2763337483786765
104,1,1.5947713247400268e-06,-5.797301581900498
104,2,1.9025349025349772e-08,-7.720667367230553
104,3,3.4791164378443534e-06,-5.4585310361943264
104,4,3.364152536360435e-08,-7.473124320782045
104,5,2.224351895505023e-06,-5.65279650567508
104,6,3.4966496218412757e-06,-5.456347883539924
104,7,7.804452177264618e-07,-6.107657576232691
104,8,3.745941416386863e-07,-6.426439018935919
104,9,1.3508511868623376e-05,-4.869392491306779
105,0,1.1199135661098053e-06,-5.950815494481684
105,1,3.2270100152444217e-06,-5.491199686731627
105,2,6.832900841670852e-06,-5.165394881666842
105,3,1.3937374473286578e-06,-5.855819031055618
105,4,6.673909079011217e-07,-6.175619714185974
105,5,7.316711489647353e-07,-6.135684069597529
105,6,5.894000345712907e-07,-6.229589843012527
105,7,5.345533472002817e-07,-6.272008946697313
105,8,2.500863325006424e-06,-5.60191004230287
105,9,4.872330181702625e-07,-6.312263288677187
106,0,2.929765152805333e-07,-6.533167190884269
106,1,9.277277285443175e-07,-6.032579462725777
106,2,8.732472493688623e-06,-5.058862773667191
106,3,2.1951719135461425e-06,-5.6585314625832
106,4,6.3829302385246295e-06,-5.19497990211404
106,5,8.896142330571696e-07,-6.050798277370897
106,6,6.824780279742938e-07,-6.165911325947461
106,7,2.747009283135078e-07,-6.561139872939275
106,8,4.741005007379935e-06,-5.32412958598534
106,9,1.326004313505526e-05,-4.877455063164579
107,0,3.308111440562363e-07,-6.480419868766984
107,1,2.5118715705231915e-06,-5.600002569408949
107,2,6.373251478440593e-09,-8.195638944607488
107,3,2.848978930576863e-06,-5.545310762542917
107,4,1.7021014816444391e-06,-5.76901455024184
107,5,1.5068945676540693e-06,-5.821917132746984
107,6,5.856690378100863e-06,-5.232347734933386
107,7,4.915126328102391e-07,-6.30846531549355
107,8,2.287516415415323e-06,-5.640635780715629
107,9,7.324486987329191e-07,-6.135222788226329
108,0,1.5158960131415608e-06,-5.819330589249969
108,1,9.272001512171769e-07,-6.032826506215319
108,2,2.0857478318697743e-06,-5.680738199192052
108,3,6.327411395469752e-08,-7.198773927675513
108,4,2.062019131014635e-06,-5.685707309733615
108,5,8.588606662170558e-07,-6.066077286461262
108,6,1.8950801687734194e-06,-5.722372413073499
108,7,3.946443742058485e-06,-5.403794083834851
108,8,2.8125270512978543e-07,-6.5509032917524435
108,9,4.27760330906914e-06,-5.368799492945982
109,0,1.0848803745295959e-06,-5.964618147111207
109,1,9.84930967865079e-07,-6.006594207396682
109,2,2.80761664441832e-06,-5.551662191620416
109,3,2.769294046736496e-07,-6.55763092793264
109,4,6.570277344051973e-07,-6.182416297647353
109,5,1.7307760391100296e-06,-5.76175912581115
109,6,1.3812183835145478e-05,-4.859737649982448
109,7,3.5108237316163577e-07,-6.454590974666821
109,8,2.4730156106745807e-07,-6.6067731421876585
109,9,1.1625530576269562e-06,-5.934587217269164
110,0,2.1162542027121352e-07,-6.674432166407933
110,1,3.388697095529514e-07,-6.469967249580828
110,2,1.7903841213103803e-06,-5.747053782501305
110,3,8.357390467706625e-07,-6.077929306578927
110,4,1.6656001265479234e-06,-5.7784292548369836
110,5,1.9044514247362926e-06,-5.72023010005109
110,6,4.236069365008713e-06,-5.373036936998482
110,7,1.197172455432469e-07,-6.921843283972925
110,8,1.5024150273545658e-08,-7.823210081185175
110,9,3.322896291276699e-07,-6.478483212988248
111,0,1.1998616924904872e-06,-5.920868811994005
111,1,2.9811649264049964e-07,-6.525613996913937
111,2,9.117670042284235e-07,-6.040116128454312
111,3,1.972450709354737e-06,-5.70499384080433
111,4,9.832116021966454e-07,-6.007353005284081
111,5,2.671181819193791e-06,-5.57329654987263
111,6,1.9760425749508783e-07,-6.704203702528227
111,7,4.3245952123529787e-07,-6.364054536816185
111,8,1.1003943831753326e-06,-5.958451635078233
111,9,1.4234302444378838e-07,-6.846663810707396
112,0,1.4365068622821912e-06,-5.842692295015459
112,1,1.0270614270488404e-06,-5.988403581105189
112,2,3.476286101088408e-06,-5.458884487974005
112,3,7.011483649158094e-07,-6.154190074406308
112,4,7.712683337141201e-07,-6.112794499281243
112,5,1.2472681110576668e-06,-5.904040181134782
112,6,1.718409132275343e-06,-5.7648734279694525
112,7,1.6437726381234568e-06,-5.784158252998473
112,8,5.055978223318402e-07,-6.2961948052780885
112,9,3.53243709593633e-07,-6.451925563132901
113,0,1.2011387820631193e-06,-5.920406810413852
113,1,3.119865806099468e-06,-5.505864085764849
113,2,2.0636584913209766e-07,-6.685362171195154
113,3,1.034695879023247e-06,-5.98518728061337
113,4,1.6082955205641989e-06,-5.793634147653339
113,5,1.4394516305948857e-06,-5.841802923990948
113,6,4.069020265061037e-06,-5.390510147211775
113,7,1.2845865362116062e-06,-5.8912366341510065
113,8,1.0311043050080184e-07,-6.98669739989772
113,9,3.639505504045881e-06,-5.438957619497355
114,0,2.3368974009110597e-06,-5.631360354444017
114,1,1.2227850395429054e-06,-5.912649883393535
114,2,3.7549055972978885e-06,-5.425400977191897
114,3,8.959112314998789e-07,-6.0477350188865255
114,4,3.486163135428423e-07,-6.4576522938873415
114,5,1.1500928888333598e-05,-4.939267081838899
114,6,7.695412031123934e-07,-6.113768122024459
114,7,1.3597763963048465e-06,-5.866532501802538
114,8,3.2723517884987442e-06,-5.485140014416563
114,9,1.3918866384291547e-06,-5.856396134200654
115,0,8.22017505248208e-08,-7.085118933856845
115,1,9.784710374314666e-07,-6.009452024855087
115,2,2.6734843748651007e-07,-6.572922349783089
115,3,4.056607254958011e-06,-5.391837036974275
115,4,2.8549401136581273e-06,-5.544402997253718
115,5,1.4458895611689087e-06,-5.839864877723798
115,6,7.989208624614975e-06,-5.097496237830497
115,7,3.278678774027264e-07,-6.484301130906483
115,8,2.8024360336816236e-07,-6.5524642915023525
115,9,1.8669906620365712e-06,-5.728857854218105
116,0,2.7717973967092924e-06,-5.557238517460977
116,1,7.090789196475215e-07,-6.149305425663177
116,2,1.562543028063679e-06,-5.8061680145641565
116,3,1.0732032749321896e-06,-5.969318010727262
116,4,9.026754214450817e-07,-6.044468382594092
116,5,6.102116654828416e-07,-6.21451949415936
116,6,5.184205503140565e-07,-6.285317791259566
116,7,2.950689244822398e-07,-6.530076526306648
116,8,1.163153368703902e-06,-5.934363017180123
116,9,4.188539611148537e-06,-5.3779373730658255
117,0,1.341602697330516e-06,-5.872376077239641
117,1,1.7813218478174733e-07,-6.749257605464884
117,2,2.3305516460703014e-07,-6.632541268464149
117,3,1.2952616904706786e-05,-4.887642479269372
117,4,8.775108286633071e-07,-6.0567475155462365
117,5,5.283816890482695e-07,-6.277052241176903
117,6,1.644575974629471e-07,-6.783946058575253
117,7,4.302781474187277e-07,-6.366250709916641
117,8,1.5221103225317457e-06,-5.817553868767563
117,9,9.460059436470993e-07,-6.024106134967099
118,0,6.94554458569572e-07,-6.158293696464856
118,1,2.904041917785248e-07,-6.5369971191939
118,2,4.952948651908197e-06,-5.3051361744016585
118,3,3.0117400053942837e-06,-5.521182522211118
118,4,1.599739679301423e-06,-5.795950682994721
118,5,5.590071064868274e-07,-6.25258267102521
118,6,2.572091482557087e-06,-5.589713588755913
118,7,4.758761716719767e-07,-6.322506040884069
118,8,4.696209459704017e-07,-6.32825254098426
118,9,3.2023529587997603e-06,-5.4945308024569535
119,0,2.892920514433203e-06,-5.538663498815647
119,1,4.394413387523609e-07,-6.357099090912154
119,2,2.949755396267691e-07,-6.5302139957016845
119,3,1.801300523554876e-07,-6.744413824752074
119,4,4.981752198154106e-07,-6.302617878897228
119,5,1.4412604957838348e-06,-5.841257516995142
119,6,3.1571934620352707e-06,-5.500698805209427
119,7,7.373118230971127e-06,-5.132348801951145
119,8,3.2391798354661174e-07,-6.489564939800107
119,9,6.498162879446646e-07,-6.187209407063312
120,0,1.3374830141511044e-06,-5.873711724751435
120,1,2.9820813689638434e-06,-5.525480510577903
120,2,1.3904487595578085e-06,-5.856845011007897
120,3,1.0670169222674842e-06,-5.971828692863148
120,4,1.9668698365286447e-06,-5.706224379860943
120,5,6.585472567808009e-07,-6.181413054988078
120,6,9.273779527162959e-08,-7.032743233140958
120,7,1.277035900780616e-06,-5.893796893424324
120,8,1.4416815480620434e-07,-6.841130660000074
120,9,1.2211000238575669e-06,-5.913248760272799
121,0,1.7590624792641853e-06,-5.754718734779163
121,1,4.344341642415663e-07,-6.362076028819382
121,2,1.1556993874491012e-05,-4.937155116910321
121,3,3.5536353158312625e-06,-5.449327142779609
121,4,9.234456800263665e-07,-6.034588646037099
121,5,6.465490075133313e-06,-5.189398550619698
121,6,1.6679550808209272e-06,-5.7778156493902975
121,7,7.965216180952151e-07,-6.098802432678853
121,8,4.197750821746072e-06,-5.376983344684656
121,9,2.23693186051194e-06,-5.650347244805637
122,0,5.831432063619762e-07,-6.234224779554039
122,1,1.4247315265519103e-06,-5.846266965495441
122,2,1.0772952332112125e-06,-5.967665261805287
122,3,6.191664511839319e-07,-6.208192583430488
122,4,6.520515835952176e-08,-7.185718046009475
122,5,2.362749522632058e-07,-6.626582315906574
122,6,9.596632803258047e-06,-5.017881122323426
122,7,8.338761989614797e-06,-5.078898421902868
122,8,6.752429465461858e-07,-6.1705399436707875
122,9,2.648464842552975e-06,-5.577005787797888
123,0,4.776084565524755e-06,-5.320927992176925
123,1,4.109338573007511e-08,-7.386228075255212
123,2,1.996941056718024e-06,-5.6996347539174295
123,3,4.1060453744897254e-07,-6.3865762557005405
123,4,1.0813062181506465e-06,-5.966051299552182
123,5,6.770806628649829e-07,-6.1693595892906785
123,6,3.9110950968268286e-07,-6.4077016242102225
123,7,5.939237483086732e-06,-5.226269308915253
123,8,5.323130301102857e-07,-6.2738329029128455
123,9,1.7164196590219426e-06,-5.765376519916658
124,0,3.162320834497838e-07,-6.499994070651897
124,1,1.7979902894841665e-05,-4.745212658117157
124,2,2.860720745314126e-07,-6.543524534605907
124,3,1.567975822198888e-06,-5.804660638313929
124,4,4.35719523440915e-07,-6.360792980039699
124,5,2.7562406784415797e-07,-6.559682861962047
124,6,7.825167252196277e-07,-6.106506371234591
124,7,4.8536128128368796e-08,-7.313934871587782
124,8,1.0354101695149558e-06,-5.984887573811822
124,9,6.695654258101306e-07,-6.1742069799961925
125,0,5.446017751453486e-06,-5.263920947398233
125,1,2.066270300496339e-06,-5.684812866584329
125,2,3.702246927000271e-07,-6.431534618684861
125,3,4.265259468083716e-07,-6.370054544301986
125,4,4.4094064155765454e-06,-5.355619870348591
125,5,1.8748567923220476e-06,-5.727031899498685
125,6,3.585831489653715e-07,-6.44541012326047
125,7,2.3324846684890888e-07,-6.632181202206316
125,8,1.6841947497023232e-07,-6.773607690846579
125,9,1.8760459596017217e-06,-5.7267565264276765
126,0,1.264644557094117e-06,-5.898031520799563
126,1,2.3767406036255307e-07,-6.6240182143851385
126,2,1.5289156426660735e-06,-5.815616475958053
126,3,1.5350201177822075e-06,-5.813885928340184
126,4,2.5733015143625256e-06,-5.589509324418463
126,5,6.229571024088914e-07,-6.2055418583625634
126,6,4.8911919216964115e-06,-5.310585295899138
126,7,1.0609881908657941e-06,-5.97428944990673
126,8,2.294012606197843e-06,-5.639404199866696
126,9,4.568599398880505e-07,-6.340216921717364
127,0,2.586426188128041e-06,-5.587299911048093
127,1,4.1121120974419773e-07,-6.385935054850106
127,2,8.783486615920581e-07,-6.056333056134936
127,3,8.924606920656374e-07,-6.049410903053225
127,4,9.334363395241851e-07,-6.0299152956432565
127,5,1.086873238125694e-06,-5.963821104665089
127,6,2.104325848142721e-07,-6.676887010196408
127,7,8.773448504534697e-07,-6.056829668650588
127,8,3.4881380891748607e-06,-5.457406330454047
127,9,1.311985540837943e-06,-5.882070951217139
128,0,5.1719568447483976e-08,-7.286345107566939
128,1,5.860204833798749e-08,-7.232087203668976
128,2,6.168755708430782e-06,-5.209802428099546
128,3,7.357822699619907e-07,-6.133250681509573
128,4,5.8055890641800674e-06,-5.236153707993678
128,5,1.2145773753101743e-06,-5.915574813012122
128,6,6.862418385476989e-06,-5.163522807561561
128,7,3.2072323453527036e-07,-6.4938695768194705
128,8,5.447580537035824e-08,-7.263796340424213
128,9,1.4955269684321604e-06,-5.82520575104746
129,0,1.8065976881092339e-07,-6.743138549866934
129,1,3.069597502453906e-07,-6.512918567168787
129,2,1.1470241092153805e-07,-6.9404274535990265
129,3,2.9764994536372407e-08,-7.526294192830807
129,4,4.016957439434893e-06,-5.396102769691404
129,5,1.5690085236080727e-07,-6.804374697110388
129,6,5.672483174799658e-06,-5.246226783605653
129,7,5.920786419029223e-07,-6.227620604972728
129,8,9.097615853451142e-07,-6.041072405190018
129,9,4.1601425618146914e-07,-6.3808917865009995
130,0,5.72994275305991e-07,-6.241849716977528
130,1,1.5782988192615374e-06,-5.801810768382368
130,2,1.4877998784703091e-05,-4.827455481102618
130,3,8.384005958068225e-08,-7.076548421730192
130,4,1.1928622695146213e-05,-4.92340969802528
130,5,6.26179782694488e-07,-6.203300958446929
130,6,4.4034335558790744e-07,-6.356208552410984
130,7,1.5260926760903038e-07,-6.816419091877539
130,8,2.6207355173775165e-07,-6.581576805508672
130,9,2.1484926903722976e-07,-6.667866119539481
131,0,6.563916735689021e-07,-6.182836936677469
131,1,4.4410982698455407e-07,-6.3525096169232675
131,2,1.5755275375585688e-05,-4.802574001690099
131,3,2.005778611865672e-06,-5.697717003993097
131,4,2.3612708637148245e-07,-6.626854191714392
131,5,1.9976899280783204e-07,-6.699471920001366
131,6,4.4559098447735837e-07,-6.351063604708977
131,7,9.21056978488617e-07,-6.035713502617727
131,8,7.976364839691815e-07,-6.098194989570878
131,9,5.479077123212938e-07,-6.261292586415067
132,0,3.6689563945624026e-07,-6.435457449790377
132,1,3.1748101432253514e-07,-6.498282240833404
132,2,9.195503395798708e-07,-6.0364244908920925
132,3,2.168155216099551e-06,-5.663909630305888
132,4,1.1960910867860999e-06,-5.922235745947711
132,5,4.2666196620719465e-06,-5.369916069590987
132,6,6.244953137872568e-07,-6.204470816223346
132,7,3.47305818103747e-08,-7.459287941281268
132,8,1.3251778725003087e-06,-5.8777258244737824
132,9,5.679534284591053e-08,-7.245687274486951
133,0,1.9266536453540633e-07,-6.7151963514738675
133,1,4.9771401779484056e-08,-7.303020127459279
133,2,1.6103197728056363e-06,-5.793087874418289
133,3,2.62865135617128e-07,-6.580267011509351
133,4,1.0901310134980633e-06,-5.962521304793267
133,5,6.71855423344662e-07,-6.172724172777887
133,6,2.0005613337419862e-06,-5.698848129365027
133,7,4.566703126992867e-08,-7.340397220164292
133,8,1.6630217357124417e-06,-5.779102074509714
133,9,9.833683988854876e-08,-7.007283752126973
134,0,4.065758595157521e-07,-6.390858411212835
134,1,6.467408822120524e-07,-6.189269685275362
134,2,1.1064296445860173e-06,-5.956076196684311
134,3,3.0985855754896763e-06,-5.508836505178416
134,4,9.244403406547882e-07,-6.034121111071008
134,5,8.676238678367649e-07,-6.061668509300509
134,6,8.304186923629434e-07,-6.080702883606031
134,7,3.8316808459176204e-07,-6.416610671991514
134,8,2.2503276630264045e-06,-5.647754241051437
134,9,1.895318011745808e-07,-6.722317910150226
135,0,4.255817522115667e-06,-5.371017001680396
135,1,1.8172293602002127e-06,-5.740590255089894
135,2,5.208145701894989e-07,-6.283316874546649
135,3,1.1245530422727674e-06,-5.949020055192254
135,4,9.2422970633676e-06,-5.0342200766193095
135,5,2.163371331290223e-07,-6.66486892980308
135,6,2.799230873279552e-06,-5.552961280577662
135,7,1.1748743938303377e-07,-6.930008561462249
135,8,9.22935918729712e-06,-5.034828451854053
135,9,1.1044571047251701e-06,-5.956851146739506
136,0,9.137319876408032e-08,-7.039181171178059
136,1,2.865330792915858e-07,-6.542825232947877
136,2,4.943875058333067e-07,-6.305932513275662
136,3,6.062430822471245e-08,-7.2173532040334605
136,4,8.466477406474962e-07,-6.072297246238573
136,5,8.366809947942475e-07,-6.077440095899824
136,6,3.0796498693623934e-05,-4.511498656372121
136,7,3.0364332126651996e-06,-5.517636266884561
136,8,4.074646603389102e-07,-6.389910051918722
136,9,1.8052648816123441e-06,-5.743459066233292
137,0,7.984176341792977e-07,-6.097769879608727
